METADATA.FEATURE,METADATA.GROUP,METADATA.personal-code,METADATA.swymerId,METADATA.workDurationInSeconds.main,METADATA.workDurationInSeconds.qualification,POINTS.main,POINTS.qualification,ai-system-evaluation.additional-functionality,ai-system-evaluation.benefit-of-doubt,ai-system-evaluation.classification-comprehensible,ai-system-evaluation.criteria-to-judge-reliability,ai-system-evaluation.easy-to-follow-what-system-does,ai-system-evaluation.everyday-work-helpful,ai-system-evaluation.know-what-will-happen-next-time,ai-system-evaluation.most-useful-explanation-feature,ai-system-evaluation.other-information-wish,ai-system-evaluation.rely-on-ai-system,ai-system-evaluation.sceptical-about-ai-system,ai-system-evaluation.system-able-to-classify-news-articles,ai-system-evaluation.system-able-to-detect-fake-news,ai-system-evaluation.system-can-correctly-classify-news-articles,ai-system-evaluation.system-can-efficiently-classify-news-articles,ai-system-evaluation.system-criteria-acceptable,ai-system-evaluation.system-decides-consistently,ai-system-evaluation.system-decides-neutral,ai-system-evaluation.system-has-functionality-for-work,ai-system-evaluation.system-helpful,ai-system-evaluation.system-supports-decision-making,ai-system-evaluation.tend-to-trust-system-even-without-knowledge,ai-system-evaluation.tendency-to-trust-system-high,ai-system-evaluation.trust-new-tech,ai-system-evaluation.understand-what-system-bases-decision-on,ai-system-evaluation.understand-why-system-provided-decision,ai-system-evaluation.value-speed-or-comprehensiveness,ai-system-evaluation.why-not-helpful-for-everyday-work,demographics.age,demographics.country,demographics.education,demographics.employment,demographics.gender,demographics.income,demographics.nationality,expectations.benefit-of-doubt,expectations.rely-on-ai-for-fake-news-detection,expectations.sceptical-about-ai,expectations.trust-ai,expectations.trust-new-tech,information-literacy.access-relevant-literature,information-literacy.check-reliability,information-literacy.differentiate-right-and-fake,information-literacy.efficiently-use-subscribed-and-openaccess,information-literacy.have-it-skills,information-literacy.identify-authentic-sources,information-literacy.identify-misinformation,information-literacy.plagiarism-and-publication-ethics,information-literacy.research-level-skilss,information-seeking.access.google,information-seeking.access.library,information-seeking.access.personal-purchase,information-seeking.access.websites,information-seeking.accessibility-of-information-about-transparency,information-seeking.comprehensive-information,information-seeking.most-used-sources.0,information-seeking.most-used-sources.1,information-seeking.most-used-sources.2,information-seeking.purpose.general-awareness,information-seeking.purpose.keep-up-to-date,information-seeking.purpose.preparing-research,information-seeking.sources.blogs-websites,information-seeking.sources.facebook,information-seeking.sources.instagram,information-seeking.sources.interview,information-seeking.sources.newspaper,information-seeking.sources.online-newspaper,information-seeking.sources.personal-social-networks,information-seeking.sources.twitter,information-seeking.top-source-seriousness,information-seeking.truthfulness.facebook,information-seeking.truthfulness.instagram,information-seeking.truthfulness.newspaper,information-seeking.truthfulness.online-newspaper,information-seeking.truthfulness.twitter,journalist,journalist2,news-dashboard-evaluation.assist-decisions,news-dashboard-evaluation.complicated-explainability-features,news-dashboard-evaluation.comprehensible-explanations-help-assess-news-articles,news-dashboard-evaluation.comprehensible-useful-metadata,news-dashboard-evaluation.help-detect-fake-news-faster,news-dashboard-evaluation.increase-effectiveness-fake-news-detection,news-dashboard-evaluation.long-learning-time-not-worth,news-dashboard-evaluation.satisfied-with-explanatory-quality,news-dashboard-evaluation.useful-assess-news-articles,news-dashboard-evaluation.useful-explanations-news,newsitem.10.control-question,newsitem.10.rating-after-xai,newsitem.10.rating-before-xai,newsitem.10.system-evaluation.classified-correctly,newsitem.10.system-evaluation.explanations-comprehensible-and-help-assess,newsitem.10.system-evaluation.indications-useful,newsitem.10.system-evaluation.understand-what-system-does,newsitem.10.system-evaluation.xai-features-useful,newsitem.11.control-question,newsitem.11.rating-after-xai,newsitem.11.rating-before-xai,newsitem.11.system-evaluation.classified-correctly,newsitem.11.system-evaluation.explanations-comprehensible-and-help-assess,newsitem.11.system-evaluation.indications-useful,newsitem.11.system-evaluation.understand-what-system-does,newsitem.11.system-evaluation.xai-features-useful,newsitem.12.control-question,newsitem.12.rating-after-xai,newsitem.12.rating-before-xai,newsitem.12.system-evaluation.classified-correctly,newsitem.12.system-evaluation.explanations-comprehensible-and-help-assess,newsitem.12.system-evaluation.indications-useful,newsitem.12.system-evaluation.understand-what-system-does,newsitem.12.system-evaluation.xai-features-useful,newsitem.13.control-question,newsitem.13.rating-after-xai,newsitem.13.rating-before-xai,newsitem.13.system-evaluation.classified-correctly,newsitem.13.system-evaluation.explanations-comprehensible-and-help-assess,newsitem.13.system-evaluation.indications-useful,newsitem.13.system-evaluation.understand-what-system-does,newsitem.13.system-evaluation.xai-features-useful,newsitem.14.control-question,newsitem.14.rating-after-xai,newsitem.14.rating-before-xai,newsitem.14.system-evaluation.classified-correctly,newsitem.14.system-evaluation.explanations-comprehensible-and-help-assess,newsitem.14.system-evaluation.indications-useful,newsitem.14.system-evaluation.understand-what-system-does,newsitem.14.system-evaluation.xai-features-useful,newsitem.7.control-question,newsitem.7.rating-after-xai,newsitem.7.rating-before-xai,newsitem.7.system-evaluation.classified-correctly,newsitem.7.system-evaluation.explanations-comprehensible-and-help-assess,newsitem.7.system-evaluation.indications-useful,newsitem.7.system-evaluation.understand-what-system-does,newsitem.7.system-evaluation.xai-features-useful,newsitem.8.control-question,newsitem.8.rating-after-xai,newsitem.8.rating-before-xai,newsitem.8.system-evaluation.classified-correctly,newsitem.8.system-evaluation.explanations-comprehensible-and-help-assess,newsitem.8.system-evaluation.indications-useful,newsitem.8.system-evaluation.understand-what-system-does,newsitem.8.system-evaluation.xai-features-useful,newsitem.9.control-question,newsitem.9.rating-after-xai,newsitem.9.rating-before-xai,newsitem.9.system-evaluation.classified-correctly,newsitem.9.system-evaluation.explanations-comprehensible-and-help-assess,newsitem.9.system-evaluation.indications-useful,newsitem.9.system-evaluation.understand-what-system-does,newsitem.9.system-evaluation.xai-features-useful
salient,2,DSF46,CX_27738015468,1090,504,5,2,More explanation on how the truthfulness of the article is determined,5,6,The truthfulness and the facts of the article,7,,7,truthfulness-assessment,None at this time,6,4,6,5,6,6,6,6,5,,6,6,6,6,6,5,5,comprehensiveness,,21-29,USA,university,salaried-employee,female,no-answer,White ,6,5,4,5,6,6,5,5,4,2,6,6,5,6,7,7,4,7,5,7,online-newspaper,instagram,facebook,7,7,7,7,3,5,,4,6,7,1,6,4,5,6,6,4,No,No,7,3,7,7,7,7,3,6,7,6,correct,88,69,6,6,6,6,6,correct,18,39,6,6,6,6,6,correct,8,10,7.0,7.0,7.0,7.0,7.0,correct,95,37,6,6,6,6,6,correct,40,62,5,6,6,6,6,correct,90,60,6,6,6,6,6,correct,53,44,7,7,7,7,7,wrong-2,17,60,6,7,6,6,6
salient,2,HGD03,CX_981151869258,3154,1821,6,2,nothing really ,5,5,research in the sources ,5,,5,information-about-the-source,check if names in articles make sense,6,5,5,6,6,7,5,6,7,,6,5,5,5,6,6,6,comprehensiveness,,30-39,USA,university,salaried-employee,male,over-100000-usd,USA,5,3,6,5,5,5,6,5,6,4,5,6,3,6,7,5,2,6,5,7,blogs-websites,personal-social-networks,facebook,6,6,4,6,3,3,,2,2,4,2,5,4,4,5,5,4,No,No,6,2,6,5,6,6,2,6,6,5,correct,38,39,4,4,5,6,3,correct,6,5,6,5,6,6,6,correct,0,0,7.0,6.0,6.0,7.0,6.0,correct,65,50,5,5,3,5,3,correct,37,50,5,5,5,6,5,correct,78,66,6,6,6,6,6,correct,21,21,6,5,5,5,4,correct,20,61,6,6,6,6,6
salient,2,psl46,CX_43664305011,1380,838,6,2,Links provided for the source,5,7,The source the article came from and I look for any outlandish ideas.,7,,7,information-about-the-source,Links to sources mentioned in the article,4,3,5,5,4,3,7,5,1,,5,3,4,4,3,7,7,comprehensiveness,,21-29,United States,high-school,self-employed,female,20000-34999-usd,American,6,4,4,5,4,7,6,5,7,5,7,6,7,7,7,4,6,5,7,7,facebook,online-newspaper,newspaper,6,6,4,5,6,4,,5,6,1,3,5,3,4,7,5,4,No,No,7,1,6,7,7,7,1,7,7,6,correct,94,67,7,7,7,7,7,correct,31,25,4,5,6,7,6,correct,2,4,7.0,6.0,7.0,7.0,7.0,correct,8,5,1,2,2,7,1,correct,84,81,1,1,1,7,1,correct,26,1,1,1,2,7,2,correct,24,10,6,6,7,7,7,correct,6,26,7,7,7,7,6
salient,2,RJL06,CX_021215291416,1457,1251,6,2,"If the AI was to take grammar into account when assessing truthfulness, that would be also helpful.",6,5,Context and Content,5,,3,information-about-the-source,none,3,4,5,5,3,4,5,3,4,,4,5,4,4,5,5,5,comprehensiveness,,40-49,United States of America,high-school,salaried-employee,male,50000-74999-usd,American,6,5,4,6,6,5,5,5,6,3,6,5,4,4,5,5,4,5,5,5,online-newspaper,newspaper,blogs-websites,5,5,5,5,2,2,,5,5,2,1,6,2,3,5,5,2,No,No,6,2,5,6,6,6,1,6,6,5,correct,69,37,5,5,5,5,5,correct,10,2,6,6,7,6,6,correct,3,12,7.0,5.0,6.0,6.0,6.0,correct,6,6,1,2,2,4,2,correct,61,38,3,3,3,5,3,correct,61,40,5,5,3,5,3,correct,38,79,6,5,4,5,5,correct,5,28,7,6,6,6,6
salient,2,ADN44,CX_901186471643,1388,1365,6,2,I think the functionality is great.,6,7,the source,7,,6,text-highlights,nothing,6,5,6,7,7,7,6,6,4,,6,6,5,5,5,6,6,comprehensiveness,,21-29,United States of America,high-school,salaried-employee,female,50000-74999-usd,American,6,5,2,6,5,6,6,6,6,5,5,5,6,5,6,4,4,6,5,7,online-newspaper,twitter,blogs-websites,6,5,5,5,2,3,,3,5,2,5,5,5,5,6,6,5,No,No,7,2,6,6,7,6,2,7,6,6,correct,90,60,7,7,7,7,7,correct,29,41,7,7,7,7,7,correct,0,15,7.0,7.0,7.0,7.0,7.0,correct,89,10,5,7,7,7,7,correct,45,60,6,7,7,7,7,correct,85,80,7,7,7,7,7,correct,40,30,7,7,7,7,7,correct,12,48,6,7,7,7,7
salient,2,KMN37,CX_781088992623,757,715,6,2,Providing more information regarding source.,6,7,Source.,6,,4,truthfulness-assessment,Direct link to source.,3,6,3,6,3,5,5,4,3,,6,5,3,3,5,6,6,comprehensiveness,,30-39,United States,high-school,self-employed,female,20000-34999-usd,Caucasian,6,6,5,5,6,7,7,7,7,3,7,7,6,6,6,2,1,6,6,6,online-newspaper,blogs-websites,twitter,6,7,6,5,2,2,,1,5,4,3,6,2,2,6,6,5,No,No,6,2,4,2,5,5,2,5,6,5,correct,95,65,7,7,6,7,6,correct,5,0,7,7,7,7,7,correct,0,0,7.0,7.0,7.0,7.0,7.0,correct,0,2,1,1,1,1,1,correct,80,90,2,4,2,6,2,correct,85,70,7,7,7,7,7,correct,65,90,5,6,5,6,6,correct,5,5,7,7,7,7,7
salient,2,KJF78,CX_05106482339,992,1017,6,2,Explanations of how phrases affected the truthfulness meter,5,1,Is it consistent with other information I know,2,,3,information-about-the-source,The Actual Source,1,7,2,3,2,2,1,2,4,,1,2,1,1,5,3,4,comprehensiveness,,21-29,United States,university,unemployed,male,less-than-20000-usd,American,5,1,3,5,5,6,6,5,4,4,4,6,5,5,6,3,1,6,5,5,twitter,online-newspaper,blogs-websites,6,6,2,4,1,1,,2,3,3,6,6,1,1,5,5,4,No,No,1,5,1,1,1,3,1,1,3,1,correct,81,66,6,1,1,3,1,correct,0,0,3,6,6,5,6,correct,0,0,7.0,7.0,7.0,7.0,7.0,correct,1,0,1,1,1,1,1,correct,92,91,1,1,1,3,1,correct,98,76,7,7,7,7,7,correct,98,100,2,2,2,4,2,correct,0,22,7,7,7,7,7
salient,2,BJR40,CX_99784738654,825,1092,6,2,Being able to see how many similar stories by other sources are being done on the same topic as a way to fact check the information.,5,5,The credibility and reputation of the publisher of the news/article.,5,,5,information-about-the-source,How many trustworthy sources are publishing similar articles on specific events.,3,5,4,3,3,4,5,5,4,,4,3,3,2,3,6,6,comprehensiveness,,21-29,United States of America,university,self-employed,female,20000-34999-usd,"English, German",5,4,6,3,5,6,5,5,5,7,5,5,6,6,7,2,4,6,6,7,online-newspaper,facebook,blogs-websites,6,6,4,4,6,4,,3,6,5,1,5,5,4,7,7,3,No,No,6,2,5,6,6,6,2,7,6,5,correct,84,48,6,6,6,6,6,correct,6,2,2,4,4,4,3,correct,0,0,7.0,6.0,6.0,6.0,6.0,correct,1,0,1,3,3,5,3,correct,74,64,2,4,4,4,4,correct,74,20,2,6,6,5,6,correct,45,52,6,6,6,6,6,correct,9,15,6,6,6,6,6
salient,2,VPS07,CX_02227745991,703,377,6,2,This AI needs to list the source for each article and explain why the source is marked trustworthy or untrustworthy.,4,1,I check the publisher to see if they are trustworthy. I also do outside research to see if others agree with the article's findings.,2,,1,truthfulness-assessment,"When this AI finds an untrustworthy source, it should name the source and explain why it cannot be trusted.",2,6,2,3,2,2,1,1,1,,2,2,1,1,4,1,1,comprehensiveness,,30-39,USA,high-school,self-employed,female,no-answer,American,5,1,5,3,5,6,6,6,6,1,6,6,6,6,6,1,1,6,7,7,online-newspaper,twitter,blogs-websites,7,7,4,4,2,2,,1,5,1,6,7,5,4,6,6,5,No,No,3,3,1,1,3,3,6,2,3,3,correct,100,78,6,6,6,6,6,correct,20,37,5,5,5,5,5,correct,0,0,7.0,7.0,7.0,7.0,7.0,correct,0,0,1,1,1,1,1,correct,50,51,1,1,1,1,1,correct,100,100,6,5,5,5,5,correct,50,100,4,1,2,2,2,correct,0,0,5,5,5,5,5
salient,2,SDL62,CX_531223843071,1128,1260,6,2,The source of information. ,6,6,If the source is legote and reviews. ,6,,6,truthfulness-assessment,How it knows if it's a trusted source or not. ,6,2,7,7,7,7,6,6,2,,6,7,6,6,6,7,7,comprehensiveness,,30-39,Usa,high-school,salaried-employee,female,50000-74999-usd,White,6,5,3,6,5,7,5,6,5,5,5,5,6,4,7,2,4,7,6,5,online-newspaper,facebook,blogs-websites,6,6,6,6,3,1,,4,6,2,1,6,5,2,6,6,2,No,No,7,2,5,4,7,7,1,6,7,7,correct,85,45,7,6,6,6,7,correct,25,48,7,6,6,7,6,correct,5,22,7.0,6.0,6.0,7.0,6.0,correct,95,53,7,6,6,7,6,correct,13,69,7,6,6,7,6,correct,88,36,7,6,6,7,6,correct,50,55,7,6,6,7,6,correct,8,24,7,6,6,7,6
